Date,time,operator,scriber,cleaving,Lot,Needle_maker,Needle_No,scribe_length,scribe_force,unseparate,peeling
2025/04/26,13:18:01,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25ABDEA4XDf00,Asahi,696,156.4,12.2,0.2,1
2025/04/26,18:38:07,É~ÉÉÉbÉcÉä,Scriber No.8,Cleaving No.12,25B2D1B0QDb01,TECDIA,27,155.4,11.9,0,0
2025/04/26,21:56:09,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25B9D1B3VDe01,Asahi,696,159,12.3,1,0
2025/04/26,21:59:07,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25AFNU453Cf00,Asahi,701,153.2,12.1,0,
2025/04/26,22:01:51,ÉXÉDÉC,Scriber No.8,Cleaving No.12,25B9D1B3TCc01,TECDIA,27,150.1,12,0.1,0
2025/04/26,22:10:25,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25B9D1B3VBa01,TECDIA,25,153.8,12,0,0
2025/04/26,22:14:58,ÉXÉDÉC,Scriber No.2,Cleaving No.4,24MPDFA32Bc01,Asahi,675,179.5,7,0,0
2025/04/26,22:25:07,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25ABDEA52Bh01,TECDIA,23,150,12.4,0,0
2025/04/26,23:59:59,ñÂòeÅ@ñÌê∂,Scriber No.3,,25AFNU453Da00,Asahi,701,153.2,12.1,,
2025/04/27,00:18:40,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25AFNU453Da00,Asahi,701,153.2,12.1,0,0
2025/04/27,03:33:43,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25ADDHA73Dc01,Asahi,705,157.1,7,0,0
2025/04/27,05:48:37,ÉXÉDÉC,Scriber No.4,Cleaving No.7,25B3D1B2ZBf00,Asahi,706,152.4,12,0,0
2025/04/27,10:30:07,ÉLÉìÉ~ÉÉÉÄ,Scriber No.5,Cleaving No.8,24MQDFA3ZBd01,Asahi,704,150.5,12.1,0.1,0
2025/04/27,22:17:32,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,25AFNU446Dc01,Asahi,704,158,11.9,0.4,0
2025/04/27,22:18:35,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25B2D1B1HAa00,TECDIA,27,151.8,12,0,1
2025/04/27,22:19:24,î™ãTÅ@íºé˜,Scriber No.2,Cleaving No.4,25B2D1B1EBe01,Asahi,705,163,7,0,2
2025/04/27,22:20:06,î™ãTÅ@íºé˜,Scriber No.3,Cleaving No.6,25AFNU446Ch01,Asahi,701,149.8,11.8,0,2
2025/04/27,22:20:44,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25B2D1B1ECa01,TECDIA,25,150.8,11.9,0,1
2025/04/27,22:21:25,î™ãTÅ@íºé˜,Scriber No.7,Cleaving No.11,25B2D1B1EBc01,TECDIA,26,159.1,12.2,0,0
2025/04/27,22:22:01,î™ãTÅ@íºé˜,Scriber No.9,,24MODEA2WDb01,TECDIA,23,148.1,11.9,,
2025/04/28,20:10:27,ÉLÉìÉ~ÉÉÉÄ,Scriber No.5,Cleaving No.8,25BGNT394Ch00,Asahi,704,155.4,12.1,0,0
2025/04/28,22:45:16,î™ãTÅ@íºé˜,Scriber No.9,,25ABDEA50Cb01,TECDIA,23,149.5,11.9,,
2025/04/29,00:08:14,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,25BGNT397Da00,Asahi,704,154.4,12.2,0,0
2025/04/29,00:17:50,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25BGNT397Af00,Asahi,707,157.1,12.3,0,0
2025/04/29,00:51:27,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25B3D1B2WAh00,TECDIA,26,157.1,12.1,0,1
2025/04/29,01:24:32,î™ãTÅ@íºé˜,Scriber No.8,Cleaving No.12,25B3D1B2PCb01,TECDIA,27,151.1,11.9,0,1
2025/04/29,01:59:48,î™ãTÅ@íºé˜,Scriber No.4,Cleaving No.7,25B3D1B2PBb01,Ogura,,151.4,12.3,0.5,0
2025/04/29,02:20:18,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25B3D1B2RDc01,Asahi,705,167.9,7.1,0,0
2025/04/29,18:23:36,â™çËÅ@ó¢çÁ,Scriber No.4,,25B9D1B3XBe01,Ogura,,152.2,12.1,,
2025/04/29,21:32:19,î™ãTÅ@íºé˜,Scriber No.9,,25ACDFA5TAf01,TECDIA,23,153.4,11.9,,
2025/04/30,00:16:37,î™ãTÅ@íºé˜,Scriber No.8,,25B3D1B2XBe01,TECDIA,27,150.8,11.9,,
2025/04/30,00:24:04,êŒë∫Å@åíëæ,Scriber No.7,,25B3D1B2XAc01,TECDIA,26,156.1,12.2,,
2025/04/30,01:31:58,êŒë∫Å@åíëæ,Scriber No.6,,25B3D1B2XAg01,TECDIA,25,146.5,12,,
2025/04/30,02:02:14,êŒë∫Å@åíëæ,Scriber No.5,,25BGNT390Bb00,Asahi,709,149.8,12.1,,
2025/04/30,04:36:46,êºí“Å@í∑ëæòY,Scriber No.3,,25AFNU453Bh01,Asahi,707,149.4,12.4,,
2025/04/30,06:25:17,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25B3D1B2YDg00,Asahi,710,160.3,7.2,0,0
2025/04/30,21:18:49,êºí“Å@í∑ëæòY,Scriber No.6,,25C2D1B5ZAh00,TECDIA,25,150.6,12.4,,
2025/04/30,23:18:36,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25C2D1B5ZBf00,TECDIA,26,153.7,12.2,0,0
2025/05/01,00:13:10,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25C2D1B5ZAh00,TECDIA,25,150.6,12.4,0,0
2025/05/01,01:51:51,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,24MZNV305Bh01,Asahi,710,160.3,7.2,0,0
2025/05/01,02:26:57,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25C4D1B62Bf00,TECDIA,27,152.4,12.3,0,3
2025/05/01,04:58:09,ïΩä‘Å@àÍñÁ,Scriber No.9,Cleaving No.4,24MQDFA3PBc01,TECDIA,28,150.1,11.8,0,0
2025/05/01,05:04:31,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,24MZNV307Dd00,Asahi,709,154.4,12,0,2
2025/05/01,12:21:14,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25C2D1B5TDg01,Asahi,710,159.7,7,0,0
2025/05/01,15:21:30,ÉXÉDÉC,Scriber No.7,Cleaving No.11,25C2D1B5UDe01,TECDIA,26,158,12.3,0.1,0
2025/05/01,20:31:49,ÉXÉDÉC,Scriber No.4,Cleaving No.7,24MQDFA3TAd01,Ogura,,152.3,12.1,1,0
2025/05/01,21:10:44,çÇêôÅ@äCãP,Scriber No.4,Cleaving No.7,25B2D1B17Ca01,Ogura,,151.8,12.4,0,0
2025/05/01,21:53:16,çÇêôÅ@äCãP,Scriber No.7,Cleaving No.11,25C2D1B5YCe01,TECDIA,26,159.1,12.4,0,0
2025/05/01,21:54:13,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25BGNT394Dg01,Asahi,711,155.7,12.1,0,0
2025/05/01,21:54:55,çÇêôÅ@äCãP,Scriber No.5,Cleaving No.8,25BGNT394Dd01,Asahi,709,152.4,12.3,0,0
2025/05/01,22:06:11,çÇêôÅ@äCãP,Scriber No.8,Cleaving No.12,24MQDFA3TCe01,TECDIA,27,153.4,12.2,0,1
2025/05/01,22:16:04,çÇêôÅ@äCãP,Scriber No.2,Cleaving No.4,24KDSJ134Da00,Asahi,710,161.4,7,0,0
2025/05/01,22:17:03,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25C4D1B61Dg01,TECDIA,25,150.1,12.3,0,0
2025/05/02,00:29:44,çÇêôÅ@äCãP,Scriber No.9,Cleaving No.4,25C3D1B60Ab01,Ogura,28,150.4,12.3,0,0
2025/05/02,11:56:09,ÉXÉDÉC,Scriber No.3,Cleaving No.6,24MZNV313Dg00,Asahi,711,157.1,12.2,0,0
2025/05/02,11:57:26,ÉXÉDÉC,Scriber No.5,Cleaving No.8,24MZNV314Ad01,Asahi,712,149.8,12.3,0,3
2025/05/02,17:24:19,ÉXÉDÉC,Scriber No.4,Cleaving No.7,25C4D1B6PAh00,Ogura,,152.5,12.2,0,0
2025/05/02,18:12:57,ÉLÉìÉ~ÉÉÉÄ,Scriber No.6,Cleaving No.9,25C4D1B6UDh00,TECDIA,29,150.4,12,0,1
2025/05/02,21:00:09,çÇêôÅ@äCãP,Scriber No.8,Cleaving No.12,25C4D1B63Dc01,TECDIA,27,159,12,0,0
2025/05/02,21:29:10,çÇêôÅ@äCãP,Scriber No.6,Cleaving No.9,25ADDHA72Bd01,TECDIA,29,153.1,12.2,3.7,0
2025/05/02,21:41:32,çÇêôÅ@äCãP,Scriber No.7,Cleaving No.11,25ADDHA71Ba01,TECDIA,26,159.4,12,0.1,0
2025/05/02,21:42:37,çÇêôÅ@äCãP,Scriber No.9,Cleaving No.4,24MSDHA5QCc01,TECDIA,28,150.1,12.3,0,0
2025/05/02,22:06:46,çÇêôÅ@äCãP,Scriber No.5,Cleaving No.8,24MZNV312Bc01,Asahi,712,152.8,12.1,0,4
2025/05/02,22:38:11,çÇêôÅ@äCãP,Scriber No.2,Cleaving No.4,21JKSK123Cg00,Asahi,713,165.2,7.5,0,0
2025/05/03,08:43:21,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25AFNU458Ba01,Asahi,711,152.2,12.1,0,0
2025/05/03,12:26:24,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25C4D1B74Bf00,TECDIA,29,150.5,12.3,0,0
2025/05/03,16:27:59,ÉXÉDÉC,Scriber No.3,,25AFNU461Ba01,Asahi,714,150.5,12,,
2025/05/04,05:59:48,êXÅ@íqéj,Scriber No.4,Cleaving No.12,25C4D1B6UCa01,Ogura,,149.8,12,0,1
2025/05/04,06:08:54,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25AFNU467Ca01,Asahi,713,162.7,7,0,0
2025/05/04,08:11:02,çÇêôÅ@äCãP,Scriber No.4,Cleaving No.7,25ABDEA4PDh00,Ogura,,150.7,12.2,2.2,0
2025/05/04,21:39:23,êŒë∫Å@åíëæ,Scriber No.4,Cleaving No.7,24L1NT382Ca01,Ogura,,152.4,12.1,0,1
2025/05/04,21:40:11,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,24L1NT382De01,Asahi,713,164.5,7,0,0
2025/05/04,21:40:53,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,24L1NT382Bf01,Asahi,714,156.8,12.3,0,0
2025/05/04,21:47:51,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25C4D1B6ZDg01,TECDIA,27,156.4,12.2,0,1
2025/05/04,21:49:05,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25C4D1B6ZDd01,TECDIA,29,148.8,12.1,0,2
2025/05/04,21:56:39,êºí“Å@í∑ëæòY,Scriber No.7,Cleaving No.11,25C4D1B70Cg01,TECDIA,26,154.4,12.2,0,0
2025/05/04,22:42:22,êºí“Å@í∑ëæòY,Scriber No.9,Cleaving No.4,25C4D1B70Ca01,TECDIA,28,149.5,11.9,0,0
2025/05/04,23:49:00,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,24L1NT383Be00,Asahi,716,149.1,12.4,0,0
2025/05/05,20:47:47,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25C4D1B78Dd01,TECDIA,29,150.4,12.2,0.5,1
2025/05/05,21:31:16,êºí“Å@í∑ëæòY,Scriber No.2,Cleaving No.4,25C4D1B79Ab01,Asahi,717,162.4,7,0,0
2025/05/06,02:13:11,êºí“Å@í∑ëæòY,Scriber No.3,Cleaving No.6,25BGNT394Ag01,Asahi,719,153.8,12.2,0,1
2025/05/06,04:56:16,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,25AFNU469Bb00,Asahi,716,153.4,12.2,0,4
2025/05/06,06:11:52,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25C4D1B8BDa00,TECDIA,32,156.4,12.5,0,0
2025/05/06,14:47:04,â™çËÅ@ó¢çÁ,Scriber No.8,,25C4D1B7DCb01,TECDIA,30,151.8,12.2,,
2025/05/06,14:48:02,â™çËÅ@ó¢çÁ,Scriber No.8,,25B2D1B0YAf01,TECDIA,30,150.5,12.2,,
2025/05/06,14:49:22,ÉLÉìÉ~ÉÉÉÄ,Scriber No.9,,25B2D1B0YBb01,TECDIA,28,151.5,12.1,,
2025/05/06,21:21:32,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25B7DEA5UDb01,TECDIA,28,150,11.8,0,0
2025/05/06,21:22:43,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25ACDFA4ZAh00,TECDIA,29,152.4,12.2,0.4,1
2025/05/06,21:24:09,êºí“Å@í∑ëæòY,Scriber No.7,Cleaving No.11,25ACDFA4ZBf00,TECDIA,32,155.7,12.3,0,0
2025/05/06,21:45:12,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25B2D1B0ZDd01,TECDIA,31,151.8,11.9,0,0
2025/05/06,21:55:37,êºí“Å@í∑ëæòY,Scriber No.5,Cleaving No.8,25A1D1AXNBb01,Asahi,716,154.4,12.2,0,0
2025/05/06,22:39:52,ïΩä‘Å@àÍñÁ,Scriber No.4,Cleaving No.7,25B3D1B2KBb01,Ogura,,153.7,12,0,0
2025/05/07,06:57:43,êºí“Å@í∑ëæòY,Scriber No.3,Cleaving No.6,25B1D1AZ1Ba00,Asahi,719,150.4,12.4,0,1
2025/05/07,10:57:50,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25C4D1B83Aa00,Asahi,720,157.7,12,0,0
2025/05/07,16:06:56,·céRÅ@Ç≥Ç¬Ç´,Scriber No.4,Cleaving No.7,25B3D1B2WAa01,Ogura,,154.3,12.3,0.4,0
2025/05/07,21:21:19,çÇêôÅ@äCãP,Scriber No.5,Cleaving No.8,25C4D1B8BAf01,Asahi,720,154.4,12,0,0
2025/05/07,21:41:54,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25ABDEA56De01,TECDIA,28,148.2,12.1,0,0
2025/05/07,21:59:32,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25C4D1B84Ag01,TECDIA,31,147.5,12.4,0,0
2025/05/07,22:12:02,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25C4D1B89Be01,Asahi,717,164,7,0,0
2025/05/08,00:17:15,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25C4D1B84Ca01,TECDIA,32,158,12.2,0,0
2025/05/08,01:00:23,çÇêôÅ@äCãP,Scriber No.3,Cleaving No.6,25CDD1B8EBe01,Asahi,719,157.2,12.3,0,0
2025/05/08,05:55:06,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25ACDFA4XDg01,TECDIA,29,150.8,12.1,0,0
2025/05/08,09:58:38,·céRÅ@Ç≥Ç¬Ç´,Scriber No.6,Cleaving No.9,25CDD1B91Ah00,TECDIA,33,153.1,12.3,0,0
2025/05/08,14:29:25,·céRÅ@Ç≥Ç¬Ç´,Scriber No.8,Cleaving No.12,25ACDFA4ZBd01,TECDIA,31,155.2,12.2,0.7,4
2025/05/08,14:45:52,·céRÅ@Ç≥Ç¬Ç´,Scriber No.3,Cleaving No.6,24L2NS371Cf00,Asahi,721,153,12.1,0,0
2025/05/08,18:35:14,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25CDD1B94Ah00,Asahi,720,152.5,12,0,0
2025/05/08,20:45:32,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25C4D1B71Bc01,TECDIA,34,156.4,12.4,0,0
2025/05/08,22:15:35,êºí“Å@í∑ëæòY,Scriber No.5,Cleaving No.8,25CDD1B8JDd01,Asahi,720,148.8,11.9,0,0
2025/05/08,22:16:29,ä‚ìcÅ@åíëæòY,Scriber No.6,Cleaving No.9,25CDD1B8JDg01,TECDIA,33,152.4,12.1,0.1,1
2025/05/08,22:37:24,ä‚ìcÅ@åíëæòY,Scriber No.3,Cleaving No.6,24L2NS371Bc00,Asahi,722,158,12.3,0,0
2025/05/08,22:52:37,ä‚ìcÅ@åíëæòY,Scriber No.2,Cleaving No.4,24L2NS371Ca00,Asahi,723,166,7,0,0
2025/05/09,02:05:12,ä‚ìcÅ@åíëæòY,Scriber No.7,Cleaving No.11,25CDD1B8JCg01,TECDIA,32,158.2,12,2.8,1
2025/05/09,03:55:26,ÉXÉDÉC,Scriber No.9,Cleaving No.4,24MODEA2YBa01,TECDIA,28,148.1,12.3,0,0
2025/05/09,04:37:46,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25B9D1B3KCc01,TECDIA,35,158.2,12,2,0
2025/05/09,20:53:48,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25C4D1B6EBc00,TECDIA,35,152.3,11.8,0.2,0
2025/05/09,21:57:51,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25BFNS377Bf00,Asahi,721,153.5,12.4,0,0
2025/05/09,22:05:59,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25C4D1B6FDe01,TECDIA,34,152.8,12.3,0.2,0
2025/05/09,22:26:57,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25BFNS377Da00,Asahi,720,150.8,11.9,0,0
2025/05/09,23:26:50,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25CDD1B92Bc00,TECDIA,33,151.1,12.4,0,0
2025/05/10,00:02:48,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25CDD1B8ZAa00,Asahi,723,169.9,7,0,0
2025/05/10,03:01:14,êXÅ@íqéj,Scriber No.5,Cleaving No.8,24MZNV317Da00,Asahi,724,149.3,12.3,0,0
2025/05/10,05:12:26,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25C1NV323Da00,Asahi,721,153.2,12.1,0,0
2025/05/10,05:35:00,ä‚ìcÅ@åíëæòY,Scriber No.9,Cleaving No.6,24MQDFA4FDb01,TECDIA,28,147,12.1,0,0
2025/05/10,07:22:00,ä‚ìcÅ@åíëæòY,Scriber No.2,Cleaving No.4,24L2NS373Cg00,Asahi,723,173.2,7,0,0
2025/05/10,11:51:37,·céRÅ@Ç≥Ç¬Ç´,Scriber No.9,Cleaving No.4,25ACDFA5MDg01,TECDIA,36,151.1,12.3,0,0
2025/05/10,21:16:21,çÇêôÅ@äCãP,Scriber No.7,Cleaving No.11,25CDD1B91Db01,TECDIA,35,156.7,11.9,0.1,0
2025/05/10,21:24:42,çÇêôÅ@äCãP,Scriber No.2,Cleaving No.4,24MZNV317Ba01,Asahi,723,173.2,7,0,0
2025/05/10,21:25:55,çÇêôÅ@äCãP,Scriber No.6,Cleaving No.9,25CDD1B92Ac01,TECDIA,33,149.8,12.4,0.1,0
2025/05/10,21:27:18,çÇêôÅ@äCãP,Scriber No.9,Cleaving No.4,25CDD1B94Ce01,TECDIA,36,149.8,12.2,2.8,0
2025/05/10,21:28:01,ä‚ìcÅ@åíëæòY,Scriber No.3,Cleaving No.6,24MZNV317Aa00,Asahi,721,153.4,11.8,0,1
2025/05/10,21:35:48,çÇêôÅ@äCãP,Scriber No.8,Cleaving No.12,25CDD1B92Dd01,TECDIA,34,146.5,12.1,0,0
2025/05/10,22:09:09,çÇêôÅ@äCãP,Scriber No.5,Cleaving No.8,24MZNV317Bd00,Asahi,720,151.4,12,1.6,0
2025/05/11,05:16:53,ä‚ìcÅ@åíëæòY,Scriber No.9,Cleaving No.4,25CDD1B8TAa00,TECDIA,36,155.7,12.3,0,0
2025/05/11,09:25:43,êºí“Å@í∑ëæòY,Scriber No.5,Cleaving No.8,25BFNS382Ac00,Asahi,724,155.8,12.4,0,1
2025/05/11,12:04:05,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25BFNS383Dc00,Asahi,725,151.8,12.2,0,1
2025/05/11,18:37:28,êŒë∫Å@åíëæ,Scriber No.2,,25BCSN307Ca00,Asahi,726,168.3,7,,
2025/05/11,20:52:23,ïΩä‘Å@àÍñÁ,Scriber No.7,,25B2D1B1JDd01,TECDIA,35,155.4,12,,
2025/05/11,21:49:27,êÏë∫Å@çÇçL,Scriber No.5,,25BFNS380Af00,Asahi,724,152,11.8,,
2025/05/11,21:56:06,ïΩä‘Å@àÍñÁ,Scriber No.2,,25BCSN307Cj00,Asahi,726,161.6,7,,
2025/05/11,21:59:17,ïΩä‘Å@àÍñÁ,Scriber No.9,,25B7DEA61Aa00,TECDIA,36,152.3,12.2,,
2025/05/11,23:32:41,êÏë∫Å@çÇçL,Scriber No.8,,25C4D1B85Cb01,TECDIA,34,153.5,12.1,,
2025/05/11,23:38:44,êÏë∫Å@çÇçL,Scriber No.6,,25B2D1B1KCd01,TECDIA,33,150.1,12.4,,
2025/05/11,23:39:52,êÏë∫Å@çÇçL,Scriber No.3,,25BFNS380Df00,Asahi,725,158.8,12.4,,
2025/05/12,18:13:26,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25BFNS383Be00,Asahi,725,152.8,12.4,0,0
2025/05/12,20:37:23,ÉLÉìÉ~ÉÉÉÄ,Scriber No.5,Cleaving No.8,25BGNT418Dh00,Asahi,727,154.2,12.4,0,2
2025/05/12,20:44:56,ÉLÉìÉ~ÉÉÉÄ,Scriber No.6,Cleaving No.9,25CDD1B9KDg00,TECDIA,33,151.5,12.4,0,1
2025/05/12,20:52:10,ÉGÅ@ÉGÅ@É}Å[,Scriber No.8,Cleaving No.12,25B1D1AZFDg01,TECDIA,34,148.5,12.2,0,2
2025/05/12,20:59:17,ÉGÅ@ÉGÅ@É}Å[,Scriber No.3,Cleaving No.6,25BGNT419Ch00,Asahi,725,151.8,11.9,0,0
2025/05/12,21:15:57,ïΩä‘Å@àÍñÁ,Scriber No.2,,25BGNT417Df00,Asahi,726,165.5,7,,
2025/05/12,21:23:52,ïΩä‘Å@àÍñÁ,Scriber No.9,Cleaving No.4,25B2D1B0VCc01,TECDIA,36,154.8,11.9,0,1
2025/05/12,23:13:32,ÉGÅ@ÉGÅ@É}Å[,Scriber No.7,Cleaving No.11,25B2D1B0UBb01,TECDIA,35,154.8,11.8,0.7,1
2025/05/13,00:58:40,ïΩä‘Å@àÍñÁ,Scriber No.7,Cleaving No.11,25CDD1B9NAc00,TECDIA,35,154.8,11.8,0.7,1
2025/05/13,07:02:29,ïΩä‘Å@àÍñÁ,Scriber No.6,Cleaving No.9,25CDD1B98Da00,TECDIA,33,156.1,12.5,0,0
2025/05/13,07:53:18,JC2025019,Scriber No.2,Cleaving No.4,25BGNT398Ah01,Asahi,726,163,7,0,1
2025/05/13,20:31:25,ÉGÅ@ÉGÅ@É}Å[,Scriber No.5,Cleaving No.8,25C9NV334Ac00,Asahi,727,158.7,12.2,0,2
2025/05/13,20:41:56,ÉLÉìÉ~ÉÉÉÄ,Scriber No.8,Cleaving No.12,25C4D1B6FAg01,TECDIA,34,148.5,11.9,0,0
2025/05/13,20:58:21,ÉLÉìÉ~ÉÉÉÄ,Scriber No.3,Cleaving No.6,25C9NV333Cb01,Asahi,728,149.8,12.2,0,0
2025/05/13,21:19:41,ÉLÉìÉ~ÉÉÉÄ,Scriber No.2,Cleaving No.4,25C9NV334Be01,Asahi,726,161.4,7.2,0,1
2025/05/13,21:20:50,ÉLÉìÉ~ÉÉÉÄ,Scriber No.6,Cleaving No.9,25CDD1B9LDh00,TECDIA,33,154.4,12.5,0,0
2025/05/13,21:29:35,ÉLÉìÉ~ÉÉÉÄ,Scriber No.9,Cleaving No.4,25B9D1B3QBd01,TECDIA,36,150.2,12,0,0
2025/05/14,00:07:01,ÉLÉìÉ~ÉÉÉÄ,Scriber No.7,Cleaving No.11,25CDD1B9UDe01,TECDIA,35,154.8,12,0,1
2025/05/14,20:47:33,ÉLÉìÉ~ÉÉÉÄ,Scriber No.7,Cleaving No.11,25CLDEA73Be01,TECDIA,35,154.9,11.8,0.3,2
2025/05/14,21:09:47,ÉLÉìÉ~ÉÉÉÄ,Scriber No.9,Cleaving No.4,25CLDEA75Dg01,TECDIA,36,154.1,11.9,0,0
2025/05/14,21:14:24,ÉLÉìÉ~ÉÉÉÄ,Scriber No.6,Cleaving No.9,25BGNT418Bh00,TECDIA,33,149.5,12.4,0,0
2025/05/14,21:19:39,ÉLÉìÉ~ÉÉÉÄ,Scriber No.8,Cleaving No.12,25CLDEA73Ab01,TECDIA,34,156.1,11.8,0,0
2025/05/15,00:21:07,ïΩä‘Å@àÍñÁ,Scriber No.2,Cleaving No.4,25DQKC059Ba00,Asahi,729,169.6,7,0,
2025/05/15,00:21:58,ÉLÉìÉ~ÉÉÉÄ,Scriber No.5,Cleaving No.8,25BGNT419De00,Asahi,730,152.4,12.2,0,1
2025/05/15,01:58:20,ïΩä‘Å@àÍñÁ,Scriber No.3,Cleaving No.6,25BGNT421Cg01,Asahi,728,150.4,12.4,0,0
2025/05/15,21:24:28,ÉXÉDÉC,Scriber No.7,Cleaving No.11,25ACDFA51Cc01,TECDIA,35,156.4,12,1,0
2025/05/15,21:35:19,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25CDD1B8MAg01,Asahi,730,155.4,12,1,0
2025/05/15,21:38:00,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25ACDFA51Ag01,TECDIA,36,155.8,12.1,0,0
2025/05/15,21:43:51,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25CDD1B8MAe01,TECDIA,33,151.1,12.4,0,0
2025/05/15,21:57:10,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25CDD1B8MDg01,Asahi,728,157.7,12,0,0
2025/05/15,22:13:14,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25DPKB031Dc00,Asahi,729,169,7,1,0
2025/05/16,05:28:35,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25CDD1BALDh00,Asahi,730,151.1,12.2,0,0
2025/05/16,07:01:09,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25ACDFA52Ae01,Asahi,733,157,12.3,0,0
2025/05/16,16:54:46,çÇêôÅ@äCãP,Scriber No.9,Cleaving No.4,25B8DHA8GBh01,TECDIA,40,148.7,12.1,0,0
2025/05/16,17:33:51,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25CDD1BAJAa00,Asahi,729,169.6,7,0,0
2025/05/16,21:21:03,·céRÅ@Ç≥Ç¬Ç´,Scriber No.9,Cleaving No.4,25CDD1BAQCd01,TECDIA,40,149.3,12.3,0,0
2025/05/16,21:36:35,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25CDD1BAKCc01,Asahi,733,159,12,0,0
2025/05/16,21:53:50,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25CDD1BAKDb01,Asahi,730,158.4,12.1,0,0
2025/05/16,22:06:28,ÉXÉDÉC,Scriber No.8,Cleaving No.12,25CDD1BAPDb01,Asahi,39,154.4,12.2,1,0
2025/05/16,22:44:57,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25CDD1BALAb01,Asahi,729,160.4,7,0,0
2025/05/16,22:47:00,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25CND1BCBAa00,TECDIA,33,157,12.2,0,0
2025/05/17,03:28:23,ÉXÉDÉC,Scriber No.8,Cleaving No.12,25CND1BCADg01,TECDIA,41,156.4,11.9,0,0
2025/05/17,12:30:32,çÇêôÅ@äCãP,Scriber No.3,Cleaving No.6,25C9NV338Dg00,Asahi,733,155.7,12.3,0,0
2025/05/17,16:28:16,çÇêôÅ@äCãP,Scriber No.5,Cleaving No.8,25C9NV341Ch00,Asahi,737,149.8,12,0,1
